"","geography","periodicity","seasonadj","geo_level","ind_level","industry","ownercode","sex","agegrp","race","ethnicity","education","firmage","firmsize","year","quarter","Emp","EmpEnd","EmpS","EmpTotal","EmpSpv","HirA","HirN","HirR","Sep","HirAEnd","SepBeg","HirAEndRepl","HirAEndR","SepBegR","HirAEndReplR","HirAS","HirNS","SepS","SepSnx","TurnOvrS","FrmJbGn","FrmJbLs","FrmJbC","FrmJbGnS","FrmJbLsS","FrmJbCS","EarnS","EarnBeg","EarnHirAS","EarnHirNS","EarnSepS","Payroll","state","Open.State.MOU","Abbr","Name","Ag..Abbr","Ag..Name","Option","Version"
"354",20,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,33138,33858,29512,38940,29209,5801,5153,649,5082,4346,3626,2201,0.13,0.108,0.066,2901,2594,2597,3355,0.106,2145,1426,718,1675,1338,336,2516,2348,1484,1538,1494,247487250,"KS",NA,"KS","Kansas","KSDOL","Kansas Department of Labor","A",2
"355",20,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,68758,69272,65742,73011,65845,4253,3195,1058,3739,3530,3016,2239,0.051,0.044,0.032,2446,2118,2549,2914,0.041,1291,799,491,710,826,-115,3305,3238,2151,2343,2288,667026940,"KS",NA,"KS","Kansas","KSDOL","Kansas Department of Labor","A",2
"357",21,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,7394,7952,6650,9116,6643,1722,1395,326,1164,1302,744,389,0.17,0.097,0.051,536,374,528,658,0.09,913,318,595,344,334,10,2647,2517,2199,2154,2047,60728314,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"358",21,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,16223,16055,14733,17835,15291,1612,1356,256,1780,1322,1490,622,0.082,0.092,0.039,753,688,1311,898,0.056,700,877,-177,386,940,-554,5941,5613,5045,5140,4688,282836340,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"359",21,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,11625,11564,11262,12123,11360,498,370,128,559,302,363,151,0.026,0.031,0.013,237,221,334,258,0.022,151,209,-58,132,227,-95,5925,5853,3426,3464,4267,209423073,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"360",21,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,63750,66777,55815,79848,54915,16098,13747,2351,13071,10962,7935,3939,0.168,0.122,0.06,6089,4545,5189,6490,0.113,7023,3955,3068,3957,3109,848,3758,3495,3154,3266,3026,752095897,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"361",21,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,235434,236311,222541,252427,222102,16992,15119,1873,16116,13770,12893,7868,0.058,0.055,0.033,10597,9804,10158,11998,0.051,5902,4801,1101,4844,4233,611,4745,4592,2985,3008,3713,3317613306,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"362",21,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,73046,73415,67629,80229,67795,7183,6300,883,6814,5786,5417,2907,0.079,0.074,0.04,4054,3585,4220,4603,0.064,2879,2530,349,2105,2270,-164,4855,4667,3152,3151,3504,1077920788,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"363",21,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,205400,199850,176884,236115,173425,30716,27153,3563,36265,22966,28516,16140,0.113,0.141,0.08,20539,18442,17080,22089,0.12,6826,12231,-5405,8813,5251,3562,2255,2032,1250,1220,1421,1286182728,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"364",21,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,85857,85517,77272,97230,76276,11373,9543,1830,11714,8245,8585,4470,0.096,0.1,0.052,5892,5289,4896,5646,0.075,3775,3825,-50,2593,1610,984,4459,4137,2361,2312,2804,1102795706,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"365",21,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,28540,28534,26060,31651,25719,3111,2762,349,3116,2474,2480,1487,0.087,0.087,0.052,2165,1879,1824,2096,0.082,987,992,-5,1023,682,341,4001,3807,2666,2604,3111,338408081,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"366",21,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,72208,73322,68342,77943,67894,5735,4914,822,4622,4980,3866,2216,0.068,0.053,0.03,3738,3366,3290,3936,0.056,2764,1666,1098,1940,1473,467,6513,6303,3718,3778,5096,1399840625,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"367",21,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,19641,19737,17699,22264,17768,2623,2159,464,2528,2038,1942,951,0.104,0.099,0.048,1471,1167,1540,1774,0.092,1087,1012,75,874,953,-79,3264,3078,2211,2253,2216,192575941,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"368",21,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,69745,73549,63330,83137,61043,13392,10175,3217,9588,10219,6415,3033,0.143,0.09,0.042,6723,4977,4437,6637,0.105,7186,3257,3929,4814,2498,2316,4824,4581,2944,3107,3132,1032743788,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"369",21,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,21816,21960,20212,24111,20270,2295,1989,305,2151,1748,1604,1128,0.08,0.073,0.052,1177,1119,1236,1530,0.067,620,465,155,340,399,-60,6796,6509,3156,3191,4283,447227789,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"370",21,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,111930,106534,76611,164149,74351,52219,47585,4633,57615,29923,35319,23242,0.274,0.323,0.213,17232,15589,14972,17514,0.227,6681,12365,-5684,6265,3883,2382,2350,1820,1560,1546,1617,712122670,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"371",21,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,182983,184071,176003,193801,170490,10819,7802,3017,9731,8068,6980,5713,0.044,0.038,0.031,10157,5360,4644,16918,0.077,2355,1239,1116,5925,405,5519,3373,3289,1398,1323,2118,1762774793,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"372",21,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,241683,240425,221089,266665,222059,24982,21627,3355,26240,19336,20594,12794,0.08,0.085,0.053,15332,13238,16302,20567,0.081,6542,7826,-1285,6058,7104,-1046,3678,3482,2317,2272,2432,2656985050,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"373",21,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,17816,18126,15648,21115,15454,3299,2592,707,2989,2478,2168,1298,0.138,0.121,0.072,1694,1299,1500,1999,0.118,1180,876,304,878,695,182,2289,2087,1061,1069,1056,117341536,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"374",21,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,154280,157056,125163,199594,123579,45315,41303,4012,42539,31893,29117,22539,0.205,0.187,0.145,19564,17916,17981,23237,0.171,9354,6588,2766,7211,5668,1543,1406,1227,959,956,968,617269199,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"375",21,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,46214,47178,41072,54392,40765,8178,6475,1703,7214,6106,5142,2485,0.131,0.11,0.053,4076,2964,3769,4766,0.108,3621,2675,946,2709,2409,300,2466,2305,1624,1570,1748,340432967,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"376",21,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,73344,73086,70320,76769,70171,3425,2611,814,3684,2766,3024,1613,0.038,0.041,0.022,2650,2276,2501,2953,0.04,1153,1454,-301,1125,965,159,3215,3158,2033,2145,2290,704320864,"KY",NA,"KY","Kentucky","KYOET","Kentucky Office of Employment &amp; Training","B",2
"378",22,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,8836,8943,7620,10735,7869,1899,1507,391,1792,1323,1216,470,0.149,0.137,0.053,506,387,755,595,0.072,853,738,115,289,535,-247,2905,2666,2073,2177,2088,76694582,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"379",22,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,49465,49602,44139,56778,45005,7314,6406,908,7177,5463,5326,3127,0.11,0.108,0.063,3218,3020,4085,3662,0.078,2336,2101,234,1285,2012,-727,7879,7463,5456,5483,5969,1219080526,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"380",22,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,13041,12939,12370,13944,12688,902,586,317,1005,569,671,361,0.044,0.052,0.028,298,273,617,500,0.032,208,298,-91,119,428,-308,6592,6597,3192,3291,5542,263594086,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"381",22,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,133738,140468,113011,174915,113282,41177,35642,5535,34447,27457,20727,13452,0.2,0.151,0.098,12657,10710,12928,13069,0.114,14005,7187,6818,5429,5700,-271,4409,3990,3477,3551,3406,1850812622,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"382",22,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,148047,148042,135144,165085,136300,17038,14932,2106,17043,12898,12903,7140,0.087,0.087,0.048,8169,7208,9325,8797,0.063,5758,5651,107,3400,4572,-1172,5964,5670,3875,3832,4155,2651706826,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"383",22,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,72070,73066,66692,79955,66802,7885,7033,852,6889,6374,5378,3023,0.088,0.074,0.042,4051,3754,4161,4395,0.063,3351,2343,1008,2023,2140,-116,5226,4985,3262,3242,3422,1129790737,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"384",22,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,219817,219699,186231,264792,184037,44975,38788,6187,45093,33468,33586,20130,0.152,0.153,0.092,22072,20568,19878,23034,0.121,13338,13130,207,7919,5829,2090,2315,2058,1331,1324,1441,1450895187,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"385",22,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,76414,76619,68447,87642,68083,11228,9848,1380,11023,8172,7967,4597,0.107,0.104,0.06,5393,4866,5029,5439,0.079,3575,3199,376,2342,1987,355,5359,4986,3455,3507,3723,1191689359,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"386",22,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,28297,28841,25076,35509,24963,7212,5543,1669,6668,3765,3221,1650,0.132,0.113,0.058,2277,1975,2164,2435,0.094,2115,1444,671,1107,936,171,4050,3758,2860,3031,2831,354411913,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"387",22,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,58147,58344,54644,62398,54772,4250,3645,606,4054,3700,3503,1766,0.064,0.06,0.03,2887,2724,3016,3216,0.056,1934,1757,177,1425,1577,-152,5656,5455,3049,3048,3559,978945550,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"388",22,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,33751,32634,29182,38186,30482,4435,4074,362,5551,3452,4569,1938,0.104,0.138,0.058,2263,2102,3564,2497,0.082,1514,2521,-1007,1102,2323,-1220,4242,3951,2977,2968,2982,413955003,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"389",22,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,87214,90797,79877,101759,78751,14545,11652,2894,10962,10920,7337,3713,0.123,0.082,0.042,6567,5100,5441,7145,0.086,7207,3644,3563,4470,3282,1188,5194,4953,3469,3905,3339,1386601341,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"390",22,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,27436,27415,25030,30519,25319,3083,2633,450,3104,2385,2406,1537,0.087,0.088,0.056,1610,1532,1900,1615,0.064,848,837,11,502,809,-307,7113,6779,3673,3696,4460,568485953,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"391",22,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,98924,100834,77580,139619,77149,40694,36252,4443,38784,23254,21344,15179,0.233,0.214,0.152,12196,10901,11765,12498,0.159,8075,6208,1867,4589,4236,353,3065,2615,2028,2087,2064,878151063,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"392",22,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,151125,148319,138744,163019,141242,11894,8703,3191,14700,9575,12381,5501,0.064,0.083,0.037,7853,5360,10351,13376,0.077,4074,7474,-3400,4003,7149,-3146,3175,3069,1249,1515,2103,1497435293,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"393",22,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,284619,289005,258648,322743,258894,38124,33129,4995,33737,30357,25971,17900,0.106,0.091,0.062,20049,18186,20295,21274,0.08,12457,7715,4743,7219,7457,-238,3468,3262,2237,2277,2109,2884255952,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"394",22,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,37788,37994,33536,43713,33421,5925,4823,1102,5719,4458,4252,2836,0.118,0.112,0.075,3082,2565,2967,3655,0.1,1622,1418,204,1102,995,107,2600,2459,1909,1902,1604,289041638,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"395",22,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,181494,186047,143787,243595,144353,62101,56799,5302,57548,42260,37707,29634,0.23,0.205,0.161,22502,20719,23069,25458,0.167,12626,8108,4519,7361,7907,-546,1622,1395,1122,1119,1134,842197941,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"396",22,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,45664,47379,40631,54867,40908,9204,7982,1221,7488,6748,5033,3105,0.145,0.108,0.067,3387,2980,3664,4011,0.091,3643,1986,1657,1830,2103,-273,2877,2682,1936,1963,1886,398217680,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"397",22,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,77982,79112,73906,84145,74394,6163,3741,2423,5033,5206,4076,2386,0.066,0.052,0.03,3067,2631,3555,5744,0.06,2820,1801,1019,1066,1522,-456,3318,3280,2137,2219,3367,812279164,"LA",NA,"LA","Louisiana","LAWC","Louisiana Workforce Commission","A",1
"399",23,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,5279,5169,4681,5961,4773,682,531,151,792,488,598,206,0.093,0.114,0.039,358,254,450,451,0.086,282,388,-106,244,333,-90,3054,2887,2314,2541,2495,48681899,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"400",23,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,112,115,100,132,101,21,17,4,17,15,12,6,0.132,0.106,0.053,5,4,6,4,0.045,9,5,4,4,5,-1,3385,3207,4351,4914,1850,1408520,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"401",23,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,2821,2834,2735,2957,2723,137,111,26,123,99,86,38,0.035,0.03,0.013,86,72,74,122,0.038,61,46,15,58,46,12,6432,6371,3322,3626,5205,53857632,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"402",23,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,25359,25436,23076,28786,23085,3427,2731,696,3351,2360,2283,916,0.093,0.09,0.036,1588,1245,1597,1788,0.073,1444,1391,53,1010,1024,-13,3357,3187,2483,2597,2691,258919035,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"403",23,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,49189,48758,46340,52284,46922,3095,2475,621,3526,2418,2849,1252,0.049,0.058,0.026,1718,1504,2300,2154,0.042,1166,1585,-420,821,1392,-571,4595,4427,2972,3091,3037,667955477,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"404",23,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,19007,19153,17883,20531,17881,1524,1265,259,1378,1270,1124,526,0.067,0.059,0.028,948,834,946,1075,0.057,744,609,135,543,546,-3,4921,4756,3185,3258,3508,282356282,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"405",23,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,78820,76584,70098,86921,69072,8101,6786,1315,10337,6486,8722,4321,0.083,0.112,0.056,6609,5941,5583,7245,0.099,2165,4495,-2330,2928,1974,954,2259,2071,1218,1193,1319,509132795,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"406",23,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,16783,16102,14927,18361,14732,1578,1350,227,2259,1175,1856,630,0.071,0.113,0.038,1158,963,963,1346,0.084,545,1243,-698,636,456,181,3227,2964,2027,2088,2151,153983113,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"407",23,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,8042,7957,7505,8658,7535,615,522,93,700,452,537,258,0.057,0.067,0.032,417,368,447,491,0.06,194,272,-78,205,223,-18,3793,3675,2121,2162,2467,91858007,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"408",23,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,23091,23204,22115,24476,22033,1384,1186,198,1271,1089,976,579,0.047,0.042,0.025,945,914,863,1083,0.046,510,402,108,477,391,85,6626,6443,3583,3594,6528,447865488,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"409",23,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,6496,6563,6050,7137,5968,640,526,114,573,513,446,232,0.079,0.068,0.036,418,366,336,479,0.074,281,214,67,295,213,82,3003,2877,1965,2062,2139,58281146,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"410",23,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,24040,24937,22542,26952,22101,2912,2297,615,2015,2395,1498,702,0.098,0.061,0.029,1611,1242,1169,1625,0.072,1693,803,890,1155,718,437,4727,4574,3323,3516,3606,348544536,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"411",23,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,9283,9372,8657,10131,8681,848,755,93,759,715,626,349,0.077,0.067,0.037,441,407,466,493,0.054,366,321,45,152,172,-20,5060,4941,3519,3074,3748,152213326,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"412",23,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,26987,27321,22475,34403,22260,7416,6616,800,7082,4846,4512,3064,0.178,0.166,0.113,2844,2611,2629,3025,0.131,1782,1438,343,1137,908,229,3026,2649,1763,1814,1749,233812865,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"413",23,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,59716,60588,57223,64597,54296,4880,3181,1699,4009,3365,2493,2033,0.056,0.041,0.034,4173,2233,1246,5525,0.085,1332,468,865,3050,106,2944,3066,2972,837,1222,1327,542308327,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"414",23,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,101486,102141,94778,110340,93570,8854,7805,1049,8198,7363,6708,5169,0.072,0.066,0.051,6584,6006,5377,6763,0.07,2194,1522,671,2548,1331,1217,3361,3211,2104,2187,1959,1018825998,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"415",23,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,8259,8614,7211,10599,5993,2340,1395,945,1985,1403,1048,647,0.166,0.124,0.077,1640,837,423,1652,0.228,756,352,404,1429,179,1251,2158,1977,1238,1369,1403,53491533,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"416",23,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,45044,45111,38755,53439,38117,8395,7170,1225,8328,6356,6289,4156,0.141,0.14,0.092,4941,4339,4304,6338,0.146,2200,2127,73,2488,1821,667,1357,1233,1011,985,998,178061151,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"417",23,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,16844,17233,15351,19265,15063,2422,1991,431,2033,1882,1493,735,0.11,0.088,0.043,1407,1158,1119,1573,0.097,1147,736,412,972,663,309,2523,2373,1634,1790,1449,124127412,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"418",23,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,22304,22854,21336,24329,20917,2025,1444,581,1475,1518,968,621,0.067,0.043,0.028,1129,815,710,1182,0.054,897,375,522,646,216,430,3072,2995,1713,2116,1818,207520092,"ME",NA,"ME","Maine","MEDOL","Maine Department of Labor","A",2
"420",24,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,4274,4719,3945,5219,3937,944,769,175,500,774,329,206,0.172,0.073,0.046,275,236,267,310,0.074,568,135,434,180,177,3,2717,2596,2265,2445,1980,34750201,"MD",NA,"MD","Maryland","MD","Maryland Department of Labor, Licensing and Regulation","A",1
"421",24,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,1214,1219,1131,1320,1139,106,95,11,101,88,83,41,0.072,0.068,0.034,60,53,68,87,0.065,47,45,2,35,45,-10,4923,4793,3577,3469,4292,17877955,"MD",NA,"MD","Maryland","MD","Maryland Department of Labor, Licensing and Regulation","A",1
"422",24,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,9744,9289,9064,10118,9569,375,233,142,829,225,680,177,0.024,0.071,0.019,156,145,661,285,0.024,48,489,-441,40,524,-484,11749,12411,6701,6385,12169,380270431,"MD",NA,"MD","Maryland","MD","Maryland Department of Labor, Licensing and Regulation","A",1
"423",24,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,140821,142257,125986,163347,125907,22526,19045,3481,21090,16271,14835,6861,0.115,0.105,0.048,10722,8900,10643,11885,0.09,9410,7845,1566,6261,6122,139,4593,4321,3303,3303,3280,1941620531,"MD",NA,"MD","Maryland","MD","Maryland Department of Labor, Licensing and Regulation","A",1
"424",24,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,103205,102950,97582,109993,97994,6788,5715,1073,7043,5368,5623,2983,0.052,0.055,0.029,4193,3762,4606,5323,0.049,2385,2610,-225,1911,2344,-433,6499,6337,4089,4221,4745,2024816172,"MD",NA,"MD","Maryland","MD","Maryland Department of Labor, Licensing and Regulation","A",1
